Codigo;Descripcion_aperturas;Clasificador;Periodo;Indice_IPC;v_m_IPC;v_i_a_IPC;Region
07.1;Adquisición de vehículos;Grupos;202011;503,8675;3,5;51,1;Patagonia
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;350,8277;2,6;25,1;Pampeana
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;365,5449;4;28,3;Noreste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;348,2706;3,6;24,9;Noroeste
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;359,1731;3,2;29,9;Cuyo
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;407,6562;2,9;26,7;Patagonia
07.3;Transporte público;Grupos;202011;351,3527;1,2;21;Pampeana
07.3;Transporte público;Grupos;202011;373,6945;1,2;43,1;Noreste
07.3;Transporte público;Grupos;202011;306,9038;0,9;12,1;Noroeste
07.3;Transporte público;Grupos;202011;356,7519;0,4;10,2;Cuyo
07.3;Transporte público;Grupos;202011;294,4298;2,7;25,1;Patagonia
08.3;Servicios de telefonía e internet;Grupos;202011;366,6485;0;15,1;Pampeana
08.3;Servicios de telefonía e internet;Grupos;202011;333,9281;0;14,2;Noreste
08.3;Servicios de telefonía e internet;Grupos;202011;379,3248;1,7;17;Noroeste
08.3;Servicios de telefonía e internet;Grupos;202011;338,3507;0,6;16,1;Cuyo
08.3;Servicios de telefonía e internet;Grupos;202011;320,8738;-0,5;14;Patagonia
09.4;Servicios recreativos y culturales;Grupos;202011;311,4575;7,9;24,9;Pampeana
09.4;Servicios recreativos y culturales;Grupos;202011;302,4622;9,3;31,9;Noreste
09.4;Servicios recreativos y culturales;Grupos;202011;338,4939;4,9;32,4;Noroeste
09.4;Servicios recreativos y culturales;Grupos;202011;319,384;8,3;25;Cuyo
09.4;Servicios recreativos y culturales;Grupos;202011;298,2871;0,1;18,6;Patagonia
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;358,0121;3,4;37,1;Pampeana
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;401,9484;3,8;43,3;Noreste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;344,1108;3,3;33,5;Noroeste
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;391,5465;1,1;43,5;Cuyo
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;345,1801;1,6;32,8;Patagonia
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;340,4487;3,1;36,9;Pampeana
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;333,0085;3,4;35,3;Noreste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;344,7632;3,6;33,3;Noroeste
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;349,3648;2,4;32,2;Cuyo
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;308,0683;2,2;26;Patagonia
12.1;Cuidado personal;Grupos;202011;367,4739;2,2;27;Pampeana
12.1;Cuidado personal;Grupos;202011;380,8352;1,7;28,3;Noreste
12.1;Cuidado personal;Grupos;202011;363,989;2,7;26,8;Noroeste
12.1;Cuidado personal;Grupos;202011;368,7294;1,2;24,3;Cuyo
12.1;Cuidado personal;Grupos;202011;365,9583;1,9;21,3;Patagonia
01.1.1;Pan y cereales;Clase;202011;376,815;2,7;32,4;Pampeana
01.1.1;Pan y cereales;Clase;202011;378,2257;2,6;33,6;Noreste
01.1.1;Pan y cereales;Clase;202011;375,9323;4;30,9;Noroeste
01.1.1;Pan y cereales;Clase;202011;388,3462;3,5;31,8;Cuyo
01.1.1;Pan y cereales;Clase;202011;366,5037;2,7;30;Patagonia
01.1.2;Carnes y derivados;Clase;202011;368,9626;4,8;43,2;Pampeana
01.1.2;Carnes y derivados;Clase;202011;387,7944;4,3;43,1;Noreste
01.1.2;Carnes y derivados;Clase;202011;369,7652;3,9;43,1;Noroeste
01.1.2;Carnes y derivados;Clase;202011;373,97;5,3;40,2;Cuyo
01.1.2;Carnes y derivados;Clase;202011;346,6223;3,4;40,5;Patagonia
01.1.4;Leche, productos lácteos y huevos;Clase;202011;387,7105;1,9;27,9;Pampeana
01.1.4;Leche, productos lácteos y huevos;Clase;202011;400,2503;2,4;31,2;Noreste
01.1.4;Leche, productos lácteos y huevos;Clase;202011;409,2616;0,9;30,2;Noroeste
01.1.4;Leche, productos lácteos y huevos;Clase;202011;389,8558;1;24,7;Cuyo
01.1.4;Leche, productos lácteos y huevos;Clase;202011;386,2801;2;21,5;Patagonia
01.1.5;Aceites, grasas y manteca;Clase;202011;369,5513;4,4;31,1;Pampeana
01.1.5;Aceites, grasas y manteca;Clase;202011;453,2333;7,8;46,4;Noreste
01.1.5;Aceites, grasas y manteca;Clase;202011;447,1569;4,4;40,9;Noroeste
01.1.5;Aceites, grasas y manteca;Clase;202011;411,6813;5,6;39,7;Cuyo
01.1.5;Aceites, grasas y manteca;Clase;202011;365,2156;3,5;25,3;Patagonia
01.1.6;Frutas;Clase;202011;452,1572;8,8;61,2;Pampeana
01.1.6;Frutas;Clase;202011;433,247;5,9;80,8;Noreste
01.1.6;Frutas;Clase;202011;429,8496;10,1;76,9;Noroeste
01.1.6;Frutas;Clase;202011;487,1269;12,3;73,3;Cuyo
01.1.6;Frutas;Clase;202011;397,8568;8,5;54,2;Patagonia
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;465,569;0,8;84,5;Pampeana
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;477,4499;1,9;92,2;Noreste
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;473,4707;-7,7;93,6;Noroeste
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;516,4682;-5,1;83,3;Cuyo
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;422,5689;3;75,2;Patagonia
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;400,7113;1,7;41,9;Pampeana
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;414,3076;2,1;48,3;Noreste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;416,106;1,8;52,5;Noroeste
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;400,5417;2,5;45,8;Cuyo
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;382,2214;3,2;41;Patagonia
01.2.1;Café, té, yerba y cacao;Clase;202011;430,7027;4,2;45,9;Pampeana
01.2.1;Café, té, yerba y cacao;Clase;202011;472,7486;5,6;61,7;Noreste
01.2.1;Café, té, yerba y cacao;Clase;202011;412,2763;2,6;43,5;Noroeste
01.2.1;Café, té, yerba y cacao;Clase;202011;402,273;2,9;37;Cuyo
01.2.1;Café, té, yerba y cacao;Clase;202011;419,3362;3,5;37,3;Patagonia
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;365,2206;3;29,2;Pampeana
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;354,8931;2,6;26,3;Noreste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;351,9085;4;31,2;Noroeste
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;369,5978;2,3;26,8;Cuyo
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;373,2689;1,8;28,3;Patagonia
04.1.1;Alquiler de la vivienda;Clase;202011;255,9393;2,9;27,2;Pampeana
04.1.1;Alquiler de la vivienda;Clase;202011;284,3064;1,7;27,8;Noreste
04.1.1;Alquiler de la vivienda;Clase;202011;248,1193;0,7;22,8;Noroeste
04.1.1;Alquiler de la vivienda;Clase;202011;265,3095;2,4;25,8;Cuyo
04.1.1;Alquiler de la vivienda;Clase;202011;251,047;0,5;21,6;Patagonia
06.4.1;Gastos de prepagas;Clase;202011;296,2407;0;12,3;Pampeana
06.4.1;Gastos de prepagas;Clase;202011;297,0269;0;14,9;Noreste
06.4.1;Gastos de prepagas;Clase;202011;296,0202;0;13,4;Noroeste
06.4.1;Gastos de prepagas;Clase;202011;302,0485;0;13,1;Cuyo
06.4.1;Gastos de prepagas;Clase;202011;328,2307;0;14,4;Patagonia
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;339,4611;2,6;22,7;Pampeana
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;356,463;4;25;Noreste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;335,5067;3,4;21,2;Noroeste
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;341,6232;3,5;25,4;Cuyo
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;399,819;2,4;23,5;Patagonia
0;Nivel general;Nivel general y divisiones COICOP;202011;363,5381;3;34,2;GBA
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202011;386,1547;2,1;38,4;GBA
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202011;309,5605;2,4;32,5;GBA
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202011;369,1583;3;56,9;GBA
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202011;344,243;2,5;16,2;GBA
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202011;391,3552;3,9;42,6;GBA
06;Salud;Nivel general y divisiones COICOP;202011;378,0142;3,4;25,2;GBA
07;Transporte;Nivel general y divisiones COICOP;202011;365,0886;4,1;33,1;GBA
08;Comunicación;Nivel general y divisiones COICOP;202011;365,8217;-1,8;18,6;GBA
09;Recreación y cultura;Nivel general y divisiones COICOP;202011;369,5455;5,5;46,7;GBA
10;Educación;Nivel general y divisiones COICOP;202011;321,4936;0,5;22,6;GBA
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202011;324,4805;3,5;33,5;GBA
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202011;357,917;3,3;33,4;GBA
01.1;Alimentos;Grupos;202011;393,0692;2,2;40,4;GBA
01.2;Bebidas no alcohólicas;Grupos;202011;340,8744;1,9;25;GBA
02.1;Bebidas alcohólicas;Grupos;202011;260,0011;1,6;23,1;GBA
02.2;Tabaco;Grupos;202011;347,5692;2,9;38,5;GBA
03.1;Prendas de vestir y materiales;Grupos;202011;368,5155;2,2;57,4;GBA
03.2;Calzado;Grupos;202011;371,0516;5,4;55,7;GBA
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202011;282,4168;3,6;22,1;GBA
04.3;Mantenimiento y reparación de la vivienda;Grupos;202011;420,5811;5,9;59,9;GBA
04.5;Electricidad, gas y otros combustibles;Grupos;202011;481,75;0,1;1;GBA
05.6;Bienes y servicios para la conservación del hogar;Grupos;202011;332,7256;3,5;23,6;GBA
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202011;482,2608;5;30,6;GBA
07.1;Adquisición de vehículos;Grupos;202011;525,4578;6,4;62,8;GBA
07.2;Funcionamiento de equipos de transporte personal;Grupos;202011;347,5457;2,3;27,8;GBA
07.3;Transporte público;Grupos;202011;288,2268;4,4;16,4;GBA
08.3;Servicios de telefonía e internet;Grupos;202011;360,2103;-1,9;16,8;GBA
09.1;Equipos audiovisuales, fotográficos y de procesamiento de la información;Grupos;202011;472,5112;-0,6;70,6;GBA
09.4;Servicios recreativos y culturales;Grupos;202011;312,4262;14,1;35,1;GBA
09.5;Periódicos, diarios, revistas, libros y artículos de papelería;Grupos;202011;359,5302;4,7;41,4;GBA
11.1;Restaurantes y comidas fuera del hogar;Grupos;202011;323,7975;3,5;32,8;GBA
12.1;Cuidado personal;Grupos;202011;371,584;2,6;34,2;GBA
01.1.1;Pan y cereales;Clase;202011;371,9329;2,8;29,4;GBA
01.1.2;Carnes y derivados;Clase;202011;378,2136;5,4;44,7;GBA
01.1.4;Leche, productos lácteos y huevos;Clase;202011;378,7179;1,8;22,5;GBA
01.1.5;Aceites, grasas y manteca;Clase;202011;374,7858;3,5;25,2;GBA
01.1.6;Frutas;Clase;202011;446,8396;7,1;56,3;GBA
01.1.7;Verduras, tubérculos y legumbres;Clase;202011;494,4944;-6,8;82,5;GBA
01.1.8;Azúcar, dulces, chocolate, golosinas, etc.;Clase;202011;365,5663;1,6;32,4;GBA
01.2.1;Café, té, yerba y cacao;Clase;202011;393,4126;2,8;34,4;GBA
01.2.2;Aguas minerales, bebidas gaseosas y jugos;Clase;202011;326,1416;1,5;22,1;GBA
04.1.1;Alquiler de la vivienda;Clase;202011;270,5571;2,4;25,2;GBA
06.4.1;Gastos de prepagas;Clase;202011;298,2894;0;12;GBA
07.2.2;Combustibles y lubricantes para vehículos de uso del hogar;Clase;202011;334,6477;2,1;23,8;GBA
0;Nivel general;Nivel general y divisiones COICOP;202012;392,1591;4,2;37,9;Pampeana
0;Nivel general;Nivel general y divisiones COICOP;202012;405,0619;5,5;42,2;Noreste
0;Nivel general;Nivel general y divisiones COICOP;202012;394,4702;4,3;38,1;Noroeste
0;Nivel general;Nivel general y divisiones COICOP;202012;400,1693;4,3;37,8;Cuyo
0;Nivel general;Nivel general y divisiones COICOP;202012;378,8585;3;32,3;Patagonia
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202012;410,4009;5,3;44,7;Pampeana
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202012;437,0123;9,1;52;Noreste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202012;415,6978;6,4;48,1;Noroeste
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202012;422,5693;5,9;44,8;Cuyo
01;Alimentos y bebidas no alcohólicas;Nivel general y divisiones COICOP;202012;382,4027;3;36,3;Patagonia
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202012;313,5887;3,6;33,2;Pampeana
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202012;323,3626;5,7;36;Noreste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202012;318,3507;3,7;35;Noroeste
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202012;318,8702;3,9;34,1;Cuyo
02;Bebidas alcohólicas y tabaco;Nivel general y divisiones COICOP;202012;322,5887;4,1;33,7;Patagonia
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202012;379,6781;3,1;61,1;Pampeana
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202012;354,5455;6,1;54,8;Noreste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202012;372,1796;3,7;63;Noroeste
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202012;365,4739;3;64,2;Cuyo
03;Prendas de vestir y calzado;Nivel general y divisiones COICOP;202012;337,1497;1,9;46,8;Patagonia
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202012;373,2277;2,2;19,3;Pampeana
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202012;385,2664;1,7;19,1;Noreste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202012;409,2499;1,4;7,1;Noroeste
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202012;412,0906;1,6;19,4;Cuyo
04;Vivienda, agua, electricidad, gas y otros combustibles;Nivel general y divisiones COICOP;202012;384,8952;2,2;17,6;Patagonia
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202012;394,0748;2,9;36,7;Pampeana
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202012;411,6971;2;47,6;Noreste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202012;389,9559;2;37,1;Noroeste
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202012;388,454;3,1;34,3;Cuyo
05;Equipamiento y mantenimiento del hogar;Nivel general y divisiones COICOP;202012;410,4037;3,7;39,6;Patagonia
06;Salud;Nivel general y divisiones COICOP;202012;443,7132;5,1;31,1;Pampeana
06;Salud;Nivel general y divisiones COICOP;202012;459,7286;4,6;36;Noreste
06;Salud;Nivel general y divisiones COICOP;202012;448,2768;4,3;34,8;Noroeste
06;Salud;Nivel general y divisiones COICOP;202012;456,4847;5,2;32,1;Cuyo
06;Salud;Nivel general y divisiones COICOP;202012;432,9217;3,4;29,7;Patagonia
07;Transporte;Nivel general y divisiones COICOP;202012;424,4015;4,8;35,7;Pampeana
07;Transporte;Nivel general y divisiones COICOP;202012;426,7893;3,6;34,1;Noreste
07;Transporte;Nivel general y divisiones COICOP;202012;387,4985;4,6;28,7;Noroeste
07;Transporte;Nivel general y divisiones COICOP;202012;431,6571;5,5;35,5;Cuyo
07;Transporte;Nivel general y divisiones COICOP;202012;445,3357;5,5;33,7;Patagonia
08;Comunicación;Nivel general y divisiones COICOP;202012;372,3729;-0,1;6,9;Pampeana
08;Comunicación;Nivel general y divisiones COICOP;202012;364,9281;0,8;11,2;Noreste
08;Comunicación;Nivel general y divisiones COICOP;202012;389,4201;-0,3;7,2;Noroeste
08;Comunicación;Nivel general y divisiones COICOP;202012;352,4229;-0,2;10,5;Cuyo
08;Comunicación;Nivel general y divisiones COICOP;202012;333,4793;0,5;7,5;Patagonia
09;Recreación y cultura;Nivel general y divisiones COICOP;202012;388,0503;7,1;49,9;Pampeana
09;Recreación y cultura;Nivel general y divisiones COICOP;202012;393,4691;2,2;50,6;Noreste
09;Recreación y cultura;Nivel general y divisiones COICOP;202012;383,3744;4,4;40,2;Noroeste
09;Recreación y cultura;Nivel general y divisiones COICOP;202012;388,6505;3;42,1;Cuyo
09;Recreación y cultura;Nivel general y divisiones COICOP;202012;372,2316;1,9;37,4;Patagonia
10;Educación;Nivel general y divisiones COICOP;202012;284,1361;0,1;19,7;Pampeana
10;Educación;Nivel general y divisiones COICOP;202012;328,7553;0;25,5;Noreste
10;Educación;Nivel general y divisiones COICOP;202012;345,0549;0,3;28,8;Noroeste
10;Educación;Nivel general y divisiones COICOP;202012;296,0217;0,2;26;Cuyo
10;Educación;Nivel general y divisiones COICOP;202012;265,8918;-0,3;16,8;Patagonia
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202012;352,8094;3,6;37,9;Pampeana
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202012;353,9476;6,2;39,1;Noreste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202012;356,6325;3,5;35,1;Noroeste
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202012;367,3801;5,2;37;Cuyo
11;Restaurantes y hoteles;Nivel general y divisiones COICOP;202012;316,7766;2,5;25,5;Patagonia
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202012;359,0625;2;23,7;Pampeana
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202012;377,7692;1,5;24,8;Noreste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202012;365,8327;2;25,7;Noroeste
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202012;365,4114;3,1;24,4;Cuyo
12;Bienes y servicios varios;Nivel general y divisiones COICOP;202012;364,4949;2,2;19,2;Patagonia
01.1;Alimentos;Grupos;202012;412,1502;5,5;46,2;Pampeana
01.1;Alimentos;Grupos;202012;440,9057;9,6;53,7;Noreste
01.1;Alimentos;Grupos;202012;421,4444;6,7;50,1;Noroeste
01.1;Alimentos;Grupos;202012;426,3342;6,1;46,8;Cuyo
01.1;Alimentos;Grupos;202012;380,4845;2,9;37,3;Patagonia
01.2;Bebidas no alcohólicas;Grupos;202012;394,9884;2,9;31,9;Pampeana
01.2;Bebidas no alcohólicas;Grupos;202012;403,109;4,7;37;Noreste
01.2;Bebidas no alcohólicas;Grupos;202012;375,7297;4,2;34,2;Noroeste
01.2;Bebidas no alcohólicas;Grupos;202012;390,0524;3,5;28,6;Cuyo
01.2;Bebidas no alcohólicas;Grupos;202012;400,2794;3,9;28,4;Patagonia
02.1;Bebidas alcohólicas;Grupos;202012;276,1826;3,8;28,1;Pampeana
02.1;Bebidas alcohólicas;Grupos;202012;304,4606;7,8;35,7;Noreste
02.1;Bebidas alcohólicas;Grupos;202012;281,5996;4,2;32,9;Noroeste
02.1;Bebidas alcohólicas;Grupos;202012;272,1455;4,5;28,6;Cuyo
02.1;Bebidas alcohólicas;Grupos;202012;283,8463;5,3;29,2;Patagonia
02.2;Tabaco;Grupos;202012;346,9875;3,5;37;Pampeana
02.2;Tabaco;Grupos;202012;347,4062;3,5;36,4;Noreste
02.2;Tabaco;Grupos;202012;347,0176;3,5;36,4;Noroeste
02.2;Tabaco;Grupos;202012;349,8193;3,6;37,1;Cuyo
02.2;Tabaco;Grupos;202012;348,3641;3,5;36,3;Patagonia
03.1;Prendas de vestir y materiales;Grupos;202012;375,0883;3,1;62,1;Pampeana
03.1;Prendas de vestir y materiales;Grupos;202012;368,1977;6,1;59,4;Noreste
03.1;Prendas de vestir y materiales;Grupos;202012;395,6232;3,8;66,8;Noroeste
03.1;Prendas de vestir y materiales;Grupos;202012;354,4193;3;69,5;Cuyo
03.1;Prendas de vestir y materiales;Grupos;202012;330,9761;0,9;50,6;Patagonia
03.2;Calzado;Grupos;202012;392,4895;3;58,5;Pampeana
03.2;Calzado;Grupos;202012;324,5675;6,1;44,5;Noreste
03.2;Calzado;Grupos;202012;323,0372;3,6;53,9;Noroeste
03.2;Calzado;Grupos;202012;394,6938;3;52,8;Cuyo
03.2;Calzado;Grupos;202012;351,4751;4,4;39;Patagonia
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202012;267,7744;3,2;26,8;Pampeana
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202012;293,9399;3;29,1;Noreste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202012;261,941;4,2;22,7;Noroeste
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202012;271,3046;1,7;25,8;Cuyo
04.1;Alquiler de la vivienda y gastos conexos;Grupos;202012;256,0549;1,4;21,2;Patagonia
04.5;Electricidad, gas y otros combustibles;Grupos;202012;484,8124;0,7;2,9;Pampeana
04.5;Electricidad, gas y otros combustibles;Grupos;202012;428,0849;0,7;6,5;Noreste
04.5;Electricidad, gas y otros combustibles;Grupos;202012;505,0554;0,5;-2,4;Noroeste
04.5;Electricidad, gas y otros combustibles;Grupos;202012;552,5682;0,6;2,9;Cuyo
04.5;Electricidad, gas y otros combustibles;Grupos;202012;541,7026;0,3;4,9;Patagonia
05.6;Bienes y servicios para la conservación del hogar;Grupos;202012;340,8046;2,2;17,2;Pampeana
05.6;Bienes y servicios para la conservación del hogar;Grupos;202012;348,7702;1,7;21,6;Noreste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202012;352,3851;2,1;20,2;Noroeste
05.6;Bienes y servicios para la conservación del hogar;Grupos;202012;338,1885;2,5;14,9;Cuyo
05.6;Bienes y servicios para la conservación del hogar;Grupos;202012;336,2942;2;15,1;Patagonia
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202012;522,2995;4,4;34,2;Pampeana
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202012;512,9046;3,8;33,1;Noreste
06.1;Productos medicinales, artefactos y equipos para la salud;Grupos;202012;510,514;3,3;31,8;Noroeste
